"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME","ENTREZID"
"435","ENSMUSG00000073412",136.890673522297,-3.40067255710916,0.594115956672029,-5.72392058977544,1.04093419710429e-08,1.55654526291875e-07,"Lst1","leukocyte specific transcript 1","16988"
"436","ENSMUSG00000059479",58.4073762735619,-4.86593173245462,0.850308888511292,-5.72254600439826,1.04939415626861e-08,1.56732094952376e-07,"B3gnt8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8","232984"
"437","ENSMUSG00000025732",138.119582810083,-2.66994620933067,0.467085984252301,-5.71617710517402,1.0894719070673e-08,1.61943975151585e-07,"Mcrip2","MAPK regulated corepressor interacting protein 2","68241"
"438","ENSMUSG00000059796",423.655538451724,-1.66796819946706,0.291811652520385,-5.7159067674672,1.09120557341705e-08,1.6200903649984e-07,"Eif4a1","eukaryotic translation initiation factor 4A1","13681"
"439","ENSMUSG00000008036",720.000609437761,-1.66710606676228,0.291908568285563,-5.71105561084942,1.12277546679165e-08,1.6630113874837e-07,"Ap2s1","adaptor-related protein complex 2, sigma 1 subunit","232910"
"440","ENSMUSG00000027331",105.10056695013,-3.20233093352803,0.561064002264716,-5.70760362561477,1.1457786413394e-08,1.6950744136549e-07,"Knstrn","kinetochore-localized astrin/SPAG5 binding","51944"
"441","ENSMUSG00000031264",62.8041333879456,-4.61736882279397,0.809921391606873,-5.70100860483902,1.19100623392205e-08,1.75782395870833e-07,"Btk","Bruton agammaglobulinemia tyrosine kinase","12229"
"442","ENSMUSG00000027199",57.9646254074475,-6.87426557684418,1.20671519756225,-5.69667605971256,1.22165729264626e-08,1.80093606313336e-07,"Gatm","glycine amidinotransferase (L-arginine:glycine amidinotransferase)","67092"
"443","ENSMUSG00000037336",52.1603859288149,-6.34040724375048,1.1151165602087,-5.68586950458689,1.30148750988332e-08,1.91410533659428e-07,"Mfsd2b","major facilitator superfamily domain containing 2B","432628"
"444","ENSMUSG00000029752",52.8147624997107,-5.62574648067415,0.990190974793347,-5.68147622416802,1.33537080581371e-08,1.95932751684004e-07,"Asns","asparagine synthetase","27053"
"445","ENSMUSG00000059895",793.639152664203,-1.71657804574893,0.302697406168885,-5.67093741395058,1.42018276745998e-08,2.07403093177771e-07,"Ptp4a3","protein tyrosine phosphatase 4a3","19245"
"446","ENSMUSG00000022354",1106.25227851079,-1.41042717186237,0.248780621233229,-5.66936108154547,1.43331010980234e-08,2.09075958957282e-07,"Ndufb9","NADH:ubiquinone oxidoreductase subunit B9","66218"
"447","ENSMUSG00000004952",147.410987432143,-2.69731305653049,0.475915396061052,-5.66763142956709,1.44784989344849e-08,2.10460133930228e-07,"Rasa4","RAS p21 protein activator 4","54153"
"448","ENSMUSG00000028639",1400.64136684466,-1.48656911818413,0.262520615870048,-5.6626757226564,1.49030632934863e-08,2.16128995628623e-07,"Ybx1","Y box protein 1","22608"
"449","ENSMUSG00000049539",53.6234088844316,-6.76484837091221,1.1948885680464,-5.66148890517256,1.50065210710885e-08,2.17377195723845e-07,"H1f1","H1.1 linker histone, cluster member","80838"
"450","ENSMUSG00000006574",54.3670035935384,-8.9933862612544,1.58878967169519,-5.66052663953858,1.50909159263542e-08,2.18346689809437e-07,"Slc4a1","solute carrier family 4 (anion exchanger), member 1","20533"
"451","ENSMUSG00000054364",83.9499640238024,-3.46384852305835,0.612144400081384,-5.65854808538284,1.5265894638343e-08,2.20368301240099e-07,"Rhob","ras homolog family member B","11852"
"452","ENSMUSG00000027227",62.2901569752805,-4.10004304441226,0.727110949257823,-5.63881351064409,1.71225848955052e-08,2.46600730159804e-07,"Sord","sorbitol dehydrogenase","20322"
"453","ENSMUSG00000019461",254.090863935153,-2.1775909190082,0.386768270823165,-5.63022120292752,1.79978645991907e-08,2.5861069580975e-07,"Plscr3","phospholipid scramblase 3","70310"
"454","ENSMUSG00000061650",117.085760667552,-2.78796804370278,0.495231321245609,-5.6296278609569,1.80598851285936e-08,2.59203931105108e-07,"Med9","mediator complex subunit 9","192191"
"455","ENSMUSG00000074578",490.312694537187,-1.53934752067024,0.273465454634762,-5.6290383102545,1.81217148934726e-08,2.59793070967088e-07,"Zfas1","zinc finger, NFX1-type containing 1, antisense RNA 1","68949"
"456","ENSMUSG00000022476",148.880694556864,-2.52876958324948,0.45041360793727,-5.6143276728035,1.97327971629327e-08,2.81276735842442e-07,"Polr3h","polymerase (RNA) III (DNA directed) polypeptide H","78929"
"457","ENSMUSG00000029596",52.8515218387949,-6.89777497254489,1.22941925188859,-5.61059619161548,2.01630757883859e-08,2.86756098328341e-07,"Sdsl","serine dehydratase-like","257635"
"458","ENSMUSG00000020048",800.646124711823,-1.39118104919236,0.248201079824047,-5.60505639289959,2.08187170114787e-08,2.9507344825453e-07,"Hsp90b1","heat shock protein 90, beta (Grp94), member 1","22027"
"459","ENSMUSG00000004929",84.979798630106,-3.40148468727627,0.606914384918021,-5.60455440141813,2.08791406808385e-08,2.95176857343247e-07,"Thop1","thimet oligopeptidase 1","50492"
"460","ENSMUSG00000003355",52.5548187554472,-5.66039081874341,1.0105052100205,-5.60154540779513,2.12449117019018e-08,2.99754674024237e-07,"Fkbp11","FK506 binding protein 11","66120"
"461","ENSMUSG00000028434",50.2467373137632,-4.98858093018955,0.891227837282141,-5.59742494736538,2.17558984938799e-08,3.06273071027019e-07,"Epb41l4b","erythrocyte membrane protein band 4.1 like 4b","54357"
"462","ENSMUSG00000030263",392.351305769362,-1.67664903056968,0.299637279211448,-5.59559556468441,2.19865697969108e-08,3.09172226131813e-07,"Lrmp","lymphoid-restricted membrane protein","16970"
"463","ENSMUSG00000016256",224.57132879518,-2.208396716097,0.394899526089558,-5.5923002439769,2.24080889037587e-08,3.14392277649706e-07,"Ctsz","cathepsin Z","64138"
"464","ENSMUSG00000046841",68.1934723701381,-4.05439347832916,0.7252514173369,-5.5903282384704,2.26640775170984e-08,3.17573365078038e-07,"Ckap4","cytoskeleton-associated protein 4","216197"
"465","ENSMUSG00000039715",53.8528608271434,-4.75900956026138,0.853136884209844,-5.57824851831258,2.42952391139955e-08,3.38212454525676e-07,"Wdr34","WD repeat domain 34","71820"
"466","ENSMUSG00000069565",612.895340130441,-1.58862871954877,0.284821301845615,-5.57763309575024,2.43813225474392e-08,3.3903327382151e-07,"Dazap1","DAZ associated protein 1","70248"
"467","ENSMUSG00000028367",757.44981925697,-1.45849160712939,0.261976634377579,-5.5672583571988,2.58778571307758e-08,3.59270772579465e-07,"Txn1","thioredoxin 1","22166"
"468","ENSMUSG00000040824",374.952171252314,-1.99719232168122,0.35878033790754,-5.56661586677002,2.5973409764734e-08,3.59970726683969e-07,"Snrpd2","small nuclear ribonucleoprotein D2","107686"
"469","ENSMUSG00000038236",124.567246941898,-2.96249461165664,0.532457704283363,-5.56381208840592,2.63944165356797e-08,3.6499624016873e-07,"Hoxa7","homeobox A7","15404"
"470","ENSMUSG00000068184",98.0766365383408,-3.0699048485724,0.551861618413158,-5.56281637668463,2.65455170989084e-08,3.66680120722048e-07,"Ndufaf2","NADH:ubiquinone oxidoreductase complex assembly factor 2","75597"
"471","ENSMUSG00000032575",362.471136201406,-1.67843704112871,0.302644936383115,-5.54589500550572,2.92454289636207e-08,4.02197037925438e-07,"Manf","mesencephalic astrocyte-derived neurotrophic factor","74840"
"472","ENSMUSG00000025872",450.465237936254,-1.59150325368407,0.287077763810208,-5.54380538764486,2.95967776899057e-08,4.06135365424271e-07,"Thoc3","THO complex 3","73666"
"473","ENSMUSG00000030835",208.919873360798,-2.06663419638068,0.373123615602264,-5.53873866451712,3.04657860174292e-08,4.17144349401842e-07,"Nomo1","nodal modulator 1","211548"
"474","ENSMUSG00000025702",49.6703697868967,-6.64844560234491,1.20289931826807,-5.52701751624345,3.25720452249281e-08,4.45008893286149e-07,"Marchf8","membrane associated ring-CH-type finger 8","71779"
"475","ENSMUSG00000030934",193.473417100397,-2.13579624854656,0.387262150632295,-5.51511745999288,3.48547092198229e-08,4.74122655013065e-07,"Oat","ornithine aminotransferase","18242"
"476","ENSMUSG00000054766",306.020314973976,-1.75521662932281,0.318360066562836,-5.5133065157102,3.52154140545294e-08,4.78508577277904e-07,"Set","SET nuclear oncogene","56086"
"477","ENSMUSG00000022234",862.004756922638,-1.33398577814084,0.242072274616648,-5.51069212801577,3.57425426372796e-08,4.85143893060405e-07,"Cct5","chaperonin containing Tcp1, subunit 5 (epsilon)","12465"
"478","ENSMUSG00000015568",47.6254576749117,-8.80386740970677,1.59931159308312,-5.50478558886382,3.69617832899432e-08,5.00605907808862e-07,"Lpl","lipoprotein lipase","16956"
"479","ENSMUSG00000029705",398.967500598292,-1.63987497479747,0.297943719313314,-5.50397564539025,3.71320866770538e-08,5.02368198647023e-07,"Cux1","cut-like homeobox 1","13047"
"480","ENSMUSG00000109511",213.311748432181,-2.15557746600044,0.39203593622938,-5.49841804486823,3.8321357012125e-08,5.17338319663688e-07,"Nup62","nucleoporin 62","18226"
"481","ENSMUSG00000001911",136.607026261754,-2.93933682718814,0.534739769137381,-5.49676122262189,3.86829912811569e-08,5.21657037762398e-07,"Nfix","nuclear factor I/X","18032"
"482","ENSMUSG00000035863",59.2973786581062,-5.21369312509409,0.948997292013612,-5.49389673602915,3.93160437486653e-08,5.29622697092743e-07,"Palm","paralemmin","18483"
"483","ENSMUSG00000075706",95.2403917506195,-3.00529931333229,0.547157595517152,-5.49256619656682,3.9613499398003e-08,5.32482103198318e-07,"Gpx4","glutathione peroxidase 4","625249"
"484","ENSMUSG00000030214",47.0412153547247,-5.09471760920136,0.931979266974944,-5.46655681058014,4.58861406898866e-08,6.14157007242261e-07,"Plbd1","phospholipase B domain containing 1","66857"
"485","ENSMUSG00000030161",114.134180078798,-2.747733310397,0.50267050554285,-5.46627120568698,4.5960097968655e-08,6.14172229037489e-07,"Gabarapl1","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1","57436"
"486","ENSMUSG00000056091",47.5090282095583,-6.74750257173014,1.23566316020618,-5.4606326295301,4.74440897012568e-08,6.31627865128234e-07,"St3gal5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5","20454"
"487","ENSMUSG00000034880",441.896689009609,-1.54649339920464,0.283293689361452,-5.45897581654733,4.7888897630618e-08,6.36871392851443e-07,"Mrpl34","mitochondrial ribosomal protein L34","94065"
"488","ENSMUSG00000021423",110.604307948163,-3.22903771770268,0.591985576392722,-5.45458850092074,4.90863833035795e-08,6.52102951836395e-07,"Ly86","lymphocyte antigen 86","17084"
"489","ENSMUSG00000062510",63.0409494449588,-4.10078117275997,0.752355010932564,-5.45059328797045,5.02020603801206e-08,6.66216514662301e-07,"Nsl1","NSL1, MIS12 kinetochore complex component","381318"
"490","ENSMUSG00000003500",583.019027435595,-1.43630775222911,0.263968274538984,-5.44121355014196,5.2918831385419e-08,7.00782109268138e-07,"Impdh1","inosine monophosphate dehydrogenase 1","23917"
"491","ENSMUSG00000059273",309.000200035642,-1.78113065895721,0.32813402577462,-5.42805841226775,5.69703963860799e-08,7.50460405924537e-07,"Zc3h4","zinc finger CCCH-type containing 4","330474"
"492","ENSMUSG00000024007",122.827777754192,-2.70572548256436,0.498928869857317,-5.42306858959302,5.85844994563289e-08,7.70156026559724e-07,"Ppil1","peptidylprolyl isomerase (cyclophilin)-like 1","68816"
"493","ENSMUSG00000034892",83.0984588284216,-3.91816281514884,0.722500958648622,-5.42305552435174,5.8588783397992e-08,7.70156026559724e-07,"Rps29","ribosomal protein S29","20090"
"494","ENSMUSG00000078812",2319.32414969486,-1.4689267822088,0.270903105804969,-5.42233274824957,5.88262467896018e-08,7.7246524276976e-07,"Eif5a","eukaryotic translation initiation factor 5A","276770"
"495","ENSMUSG00000034311",52.305407591168,-4.7490575137041,0.875936996652823,-5.42168846829333,5.90387067448444e-08,7.74441629608919e-07,"Kif4","kinesin family member 4","16571"
"496","ENSMUSG00000014313",485.7885696886,-1.52259037850461,0.281012378317696,-5.4182324195814,6.01911377931637e-08,7.88731041459475e-07,"Cox6c","cytochrome c oxidase subunit 6C","12864"
"497","ENSMUSG00000026278",44.932372416657,-8.719141777757,1.60956144185122,-5.41709160709563,6.05763082154675e-08,7.92947046074931e-07,"Bok","BCL2-related ovarian killer","51800"
"498","ENSMUSG00000003531",63.0755219739542,-3.99676494658695,0.737859647055811,-5.41670080825634,6.07088012498559e-08,7.93850130151097e-07,"Dgcr6","DiGeorge syndrome critical region gene 6","13353"
"499","ENSMUSG00000027067",649.194900855444,-1.44054664879338,0.266259674792434,-5.41030724955394,6.29167093623457e-08,8.21861842987131e-07,"Ssrp1","structure specific recognition protein 1","20833"
"500","ENSMUSG00000020211",338.383427206086,-1.69688035368722,0.313957153700203,-5.40481506373818,6.48752941984529e-08,8.45678887147924e-07,"Sf3a2","splicing factor 3a, subunit 2","20222"
"501","ENSMUSG00000017499",72.8618514496152,-3.9387416658237,0.729654468309603,-5.39809161307354,6.73534749064966e-08,8.74564306572674e-07,"Cdc6","cell division cycle 6","23834"
"502","ENSMUSG00000024194",431.990179136162,-1.56469832501728,0.289863900923878,-5.39804480664941,6.73710444947992e-08,8.74564306572674e-07,"Cuta","cutA divalent cation tolerance homolog","67675"
"503","ENSMUSG00000038070",49.1801283195456,-4.78085380616015,0.885609709167555,-5.39837555603811,6.72469871759731e-08,8.74564306572674e-07,"Cntln","centlein, centrosomal protein","338349"
"504","ENSMUSG00000067367",458.03946096468,-1.61840806311372,0.299813218276449,-5.3980544033967,6.73674418305039e-08,8.74564306572674e-07,"Lyar","Ly1 antibody reactive clone","17089"
"505","ENSMUSG00000051314",46.9405771660829,-6.19611275559572,1.14886597660813,-5.3932424510376,6.91974826105394e-08,8.96412155558915e-07,"Ffar2","free fatty acid receptor 2","233079"
"506","ENSMUSG00000026177",49.2583777358138,-4.64447696856461,0.861213510954844,-5.39294484989581,6.93122312379415e-08,8.96969153939448e-07,"Slc11a1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","18173"
"507","ENSMUSG00000059363",107.235654064606,-2.83611221205112,0.526489000766663,-5.38684038587933,7.17070602929187e-08,9.26043347853075e-07,"Fxn","frataxin","14297"
"508","ENSMUSG00000020649",141.088735796773,-2.83186049608777,0.525858207289359,-5.38521688324531,7.23573456446385e-08,9.33476963780832e-07,"Rrm2","ribonucleotide reductase M2","20135"
"509","ENSMUSG00000029082",43.8455961570714,-8.68386136391972,1.61304293646104,-5.38352772119745,7.30399926142293e-08,9.41312317186062e-07,"Bst1","bone marrow stromal cell antigen 1","12182"
"510","ENSMUSG00000041064",50.5508166477936,-6.65985002372706,1.2386152917931,-5.37685112387544,7.5799798856732e-08,9.74869635296303e-07,"Pif1","PIF1 5'-to-3' DNA helicase","208084"
"511","ENSMUSG00000024740",783.9345945908,-1.39987172192157,0.260559779819635,-5.37255490041707,7.762878316386e-08,9.97366308665379e-07,"Ddb1","damage specific DNA binding protein 1","13194"
"512","ENSMUSG00000033863",44.2504870266273,-5.53939245902518,1.0318242175146,-5.36854278567735,7.93753619772956e-08,1.01771425649043e-06,"Klf9","Kruppel-like factor 9","16601"
"513","ENSMUSG00000109324",503.126381557901,-1.51468623571897,0.282324962633515,-5.36504537746166,8.09288709140704e-08,1.03550851105097e-06,"Prmt1","protein arginine N-methyltransferase 1","15469"
"514","ENSMUSG00000040048",705.803460949094,-1.34278387141386,0.250538970792975,-5.35958085548066,8.34152548151628e-08,1.06623118654842e-06,"Ndufb10","NADH:ubiquinone oxidoreductase subunit B10","68342"
"515","ENSMUSG00000016253",147.992446921155,-2.31012112296066,0.431333107997493,-5.35577047096066,8.5192601840442e-08,1.08783729888393e-06,"Nelfcd","negative elongation factor complex member C/D, Th1l","57314"
"516","ENSMUSG00000030335",136.804833768914,-2.753682041736,0.514356202945231,-5.35364796996375,8.61984831586818e-08,1.09955840608845e-06,"Mrpl51","mitochondrial ribosomal protein L51","66493"
"517","ENSMUSG00000002997",58.3250606347098,-3.92071372168957,0.733477609808026,-5.34537614954019,9.02294768109151e-08,1.14513572549568e-06,"Prkar2b","protein kinase, cAMP dependent regulatory, type II beta","19088"
"518","ENSMUSG00000007039",74.0138995649967,-3.32715193535154,0.622976439165873,-5.34073477932229,9.2570604455312e-08,1.17246719989448e-06,"Ddah2","dimethylarginine dimethylaminohydrolase 2","51793"
"519","ENSMUSG00000049327",417.995302026737,-1.56065813830289,0.292427531523391,-5.33690562640493,9.45462180616282e-08,1.19506802021073e-06,"Kmt5a","lysine methyltransferase 5A","67956"
"520","ENSMUSG00000053931",107.119351112838,-2.79464414133184,0.525334068447077,-5.31974663206786,1.03911861382478e-07,1.30552982828377e-06,"Cnn3","calponin 3, acidic","71994"
"521","ENSMUSG00000006289",247.722295993678,-1.83895110761385,0.347045750150954,-5.29887228647509,1.16520097148865e-07,1.4537103138303e-06,"Osgep","O-sialoglycoprotein endopeptidase","66246"
"522","ENSMUSG00000028394",223.975453756086,-2.23820033059704,0.422495042451237,-5.29757773632425,1.17348952372268e-07,1.4620682768182e-06,"Pole3","polymerase (DNA directed), epsilon 3 (p17 subunit)","59001"
"523","ENSMUSG00000039994",189.201600537889,-2.05395665857221,0.387753281801549,-5.29707098552275,1.17674958497237e-07,1.4637359762925e-06,"Timeless","timeless circadian clock 1","21853"
"524","ENSMUSG00000036781",186.124350768837,-2.22057444079858,0.419246130702672,-5.29658899195281,1.17985850712067e-07,1.4661442542262e-06,"Rps27l","ribosomal protein S27-like","67941"
"525","ENSMUSG00000052565",52.4482869082517,-4.46014207077056,0.84247562556846,-5.29409033971882,1.19610296381949e-07,1.48485433472766e-06,"H1f3","H1.3 linker histone, cluster member","14957"
"526","ENSMUSG00000024661",2522.30228989388,-1.07126000532023,0.202468411244016,-5.29099822899849,1.2165054445267e-07,1.50868398432821e-06,"Fth1","ferritin heavy polypeptide 1","14319"
"527","ENSMUSG00000035441",40.8829844456947,-8.58323382618313,1.6229536656464,-5.2886499521627,1.23222448648641e-07,1.52515230748185e-06,"Myo1d","myosin ID","338367"
"528","ENSMUSG00000037972",75.5103147118465,-3.23980954511504,0.61353144281789,-5.28059251573955,1.28766783704546e-07,1.59062605048471e-06,"Snn","stannin","20621"
"529","ENSMUSG00000063439",171.745570276034,-2.26851540329408,0.429765011399383,-5.27850183966218,1.30244358946922e-07,1.60728996169346e-06,"B9d2","B9 protein domain 2","232987"
"530","ENSMUSG00000039109",70.3002081784049,-3.69782727870976,0.70160683613276,-5.27051204217464,1.3604369954853e-07,1.67389988981907e-06,"F13a1","coagulation factor XIII, A1 subunit","74145"
"531","ENSMUSG00000019179",608.155364045033,-1.3461327825869,0.255434676205298,-5.26996883346012,1.3644692507214e-07,1.6772104329664e-06,"Mdh2","malate dehydrogenase 2, NAD (mitochondrial)","17448"
"532","ENSMUSG00000026712",44.0057891831396,-7.42046881341327,1.40902957832352,-5.2663683769096,1.39148930062798e-07,1.70706651100592e-06,"Mrc1","mannose receptor, C type 1","17533"
"533","ENSMUSG00000023367",64.6766363888023,-3.54104990795618,0.672721400342377,-5.26376878475099,1.4113192385608e-07,1.72800213528389e-06,"Tmem176a","transmembrane protein 176A","66058"
"534","ENSMUSG00000044080",48.6497706517136,-5.86794802237708,1.11485245631954,-5.26343014191217,1.41392247504089e-07,1.72949558321783e-06,"S100a1","S100 calcium binding protein A1","20193"
"535","ENSMUSG00000032330",325.167159051919,-1.66200765321912,0.315894639899667,-5.26127209295796,1.43062140073923e-07,1.74650372369542e-06,"Cox7a2","cytochrome c oxidase subunit 7A2","12866"
"536","ENSMUSG00000034854",84.28034650392,-3.18847670106232,0.606229803592609,-5.25951822587231,1.44433313817847e-07,1.76152278637747e-06,"Mfsd12","major facilitator superfamily domain containing 12","73822"
"537","ENSMUSG00000059208",855.673732131914,-1.24241732314925,0.236258725386132,-5.25871508499293,1.45065444446661e-07,1.76750791523169e-06,"Hnrnpm","heterogeneous nuclear ribonucleoprotein M","76936"
"538","ENSMUSG00000018666",346.249254250561,-1.6107968090447,0.306367127823986,-5.25773381917833,1.45841404829612e-07,1.77350525464492e-06,"Cbx1","chromobox 1","12412"
"539","ENSMUSG00000052435",42.8892479004979,-8.64982647899956,1.64557934633002,-5.25640194639686,1.46901041271691e-07,1.78465492413742e-06,"Cebpe","CCAAT/enhancer binding protein (C/EBP), epsilon","110794"
"540","ENSMUSG00000022817",39.9830174176374,-8.55092698106112,1.62715336578844,-5.25514506551615,1.47907840829572e-07,1.79340050262898e-06,"Itgb5","integrin beta 5","16419"
"541","ENSMUSG00000002870",242.062942820732,-1.9063293895097,0.363495783473069,-5.24443329519649,1.56763406330757e-07,1.89526048601624e-06,"Mcm2","minichromosome maintenance complex component 2","17216"
"542","ENSMUSG00000047409",42.5828355947058,-5.48250448943458,1.04672727496732,-5.23775831637305,1.62538715281335e-07,1.96129003835132e-06,"Ctdspl","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like","69274"
"543","ENSMUSG00000021606",466.770084906057,-1.48948701882723,0.284384754134462,-5.23757689950909,1.62698517314249e-07,1.96132513495219e-06,"Ndufs6","NADH:ubiquinone oxidoreductase core subunit S6","407785"
"544","ENSMUSG00000059534",644.110737672052,-1.31381802903549,0.2517301030803,-5.21915342249074,1.79742824831253e-07,2.15846787052401e-06,"Uqcr10","ubiquinol-cytochrome c reductase, complex III subunit X","66152"
"545","ENSMUSG00000022528",51.2308024332711,-4.31032043020442,0.825939705931477,-5.21868654485298,1.80196428459572e-07,2.1618383418168e-06,"Hes1","hes family bHLH transcription factor 1","15205"
"546","ENSMUSG00000023328",39.8993728854534,-8.54644869086122,1.63888705726131,-5.21478808011513,1.84027499964848e-07,2.19725671161467e-06,"Ache","acetylcholinesterase","11423"
"547","ENSMUSG00000025495",103.320743039631,-2.71543063288125,0.520716122579901,-5.21480037804011,1.84015291734697e-07,2.19725671161467e-06,"Ptdss2","phosphatidylserine synthase 2","27388"
"548","ENSMUSG00000056076",873.893992112397,-1.3417182510623,0.257277611916103,-5.21506026532859,1.83757482946224e-07,2.19725671161467e-06,"Eif3b","eukaryotic translation initiation factor 3, subunit B","27979"
"549","ENSMUSG00000006442",580.099864193362,-1.57336713396808,0.301865327340745,-5.21214923167397,1.8666529067316e-07,2.22662480792479e-06,"Srm","spermidine synthase","20810"
"550","ENSMUSG00000038429",289.585568910312,-1.85302219444291,0.35568503978294,-5.209727672476,1.89118010271954e-07,2.25158499658067e-06,"Usp5","ubiquitin specific peptidase 5 (isopeptidase T)","22225"
"551","ENSMUSG00000024659",51.9051330825071,-4.10945888252635,0.788992522696842,-5.20848900884368,1.90384626688729e-07,2.26235572075646e-06,"Anxa1","annexin A1","16952"
"552","ENSMUSG00000057322",1266.29920907901,-1.18098495701112,0.226756375459449,-5.20816649418667,1.90715762606318e-07,2.26413841248013e-06,"Rpl38","ribosomal protein L38","67671"
"553","ENSMUSG00000000325",50.797388760549,-4.27861721680413,0.823027929677891,-5.19862942984044,2.00763310014565e-07,2.37664975235992e-06,"Arvcf","armadillo repeat gene deleted in velocardiofacial syndrome","11877"
"554","ENSMUSG00000071226",38.3844515554756,-8.49343441987976,1.6337372674457,-5.19877619805969,2.00604879142874e-07,2.37664975235992e-06,"Cecr2","CECR2, histone acetyl-lysine reader","330409"
"555","ENSMUSG00000035547",38.2803595455408,-8.48877600844769,1.63328561177078,-5.19736165387772,2.02136870517883e-07,2.39064618575596e-06,"Capn5","calpain 5","12337"
"556","ENSMUSG00000031609",67.6212353164617,-3.38402215781593,0.65174260178852,-5.1922678501136,2.07747831473857e-07,2.45236604462199e-06,"Sap30","sin3 associated polypeptide","60406"
"557","ENSMUSG00000023089",181.168513982735,-2.06760638474626,0.399080739379459,-5.18092250696247,2.20791211185142e-07,2.59652956822715e-06,"Ndufa5","NADH:ubiquinone oxidoreductase subunit A5","68202"
"558","ENSMUSG00000050138",41.7901341854936,-6.56469174950672,1.26762710447108,-5.178724663075,2.23407913972097e-07,2.62483301932818e-06,"Kcnk12","potassium channel, subfamily K, member 12","210741"
"559","ENSMUSG00000004032",38.9371361135534,-8.51109658056576,1.64470885808422,-5.17483476709649,2.28112763438147e-07,2.67759404294861e-06,"Gstm5","glutathione S-transferase, mu 5","14866"
"560","ENSMUSG00000025403",579.251830418854,-1.41924554811499,0.274457157896661,-5.17110050614664,2.32719349421528e-07,2.72399305909973e-06,"Shmt2","serine hydroxymethyltransferase 2 (mitochondrial)","108037"
"561","ENSMUSG00000028766",44.4471072028717,-5.0697949819619,0.980491071600294,-5.17066919710682,2.33257166873146e-07,2.72773418436033e-06,"Alpl","alkaline phosphatase, liver/bone/kidney","11647"
"562","ENSMUSG00000051906",37.1381293680294,-8.44492461092955,1.63867592787858,-5.15350501417466,2.5566223504902e-07,2.97859608606505e-06,"Cd209f","CD209f antigen","69142"
"563","ENSMUSG00000018796",62.0874027682435,-3.62183023029006,0.702873030910602,-5.15289400931748,2.56496951349836e-07,2.97998920894451e-06,"Acsl1","acyl-CoA synthetase long-chain family member 1","14081"
"564","ENSMUSG00000005447",119.573830371621,-2.66754080583843,0.517850651093836,-5.15117785447191,2.58855558965326e-07,3.00459920392344e-06,"Pafah1b3","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3","18476"
"565","ENSMUSG00000018677",223.950791932153,-1.85870482271455,0.360995273514672,-5.14883423436016,2.6211039111616e-07,3.03673957307054e-06,"Slc25a39","solute carrier family 25, member 39","68066"
"566","ENSMUSG00000022033",41.7104120826991,-5.83134754825654,1.13253954136591,-5.14891298296181,2.62000385654765e-07,3.03673957307054e-06,"Pbk","PDZ binding kinase","52033"
"567","ENSMUSG00000059326",110.216566283788,-2.78133128500563,0.540616385696889,-5.14474100044215,2.67890144166338e-07,3.10082841872537e-06,"Csf2ra","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)","12982"
"568","ENSMUSG00000002055",75.5867493470778,-3.30237484875597,0.64236899501792,-5.14093126282324,2.73380061388266e-07,3.16144694487947e-06,"Spag5","sperm associated antigen 5","54141"
"569","ENSMUSG00000006715",120.512473760622,-2.58968849256205,0.504689028953601,-5.13125577136358,2.87815496061284e-07,3.32530639210916e-06,"Gmnn","geminin","57441"
"570","ENSMUSG00000001228",114.787369318778,-2.82307577656101,0.550482269711056,-5.12836821800423,2.92264374396083e-07,3.37358905293207e-06,"Uhrf1","ubiquitin-like, containing PHD and RING finger domains, 1","18140"
"571","ENSMUSG00000028757",324.093488197767,-1.62853931506604,0.317842214765957,-5.1237351094637,2.99541726082844e-07,3.45440140014911e-06,"Ddost","dolichyl-di-phosphooligosaccharide-protein glycotransferase","13200"
"572","ENSMUSG00000022371",36.9299453481598,-8.43532810720867,1.64691367169328,-5.12190059029375,3.02471349235875e-07,3.481762741066e-06,"Col14a1","collagen, type XIV, alpha 1","12818"
"573","ENSMUSG00000103995",42.2622363555415,-7.36488241405478,1.43864450822186,-5.119320563186,3.0663836346375e-07,3.5264822278384e-06,"5730488B01Rik","RIKEN cDNA 5730488B01 gene","70602"
"574","ENSMUSG00000036768",58.48534033422,-3.64421071953821,0.712917280547265,-5.11168801623206,3.19292824760071e-07,3.66527052555156e-06,"Kif15","kinesin family member 15","209737"
"575","ENSMUSG00000074093",40.1909212251242,-7.28792139179505,1.4271620429085,-5.10658297563925,3.28036600557857e-07,3.75874018659374e-06,"Svip","small VCP/p97-interacting protein","75744"
"576","ENSMUSG00000028717",40.4495309328286,-5.78326140160622,1.132576792638,-5.10628633678414,3.28551719212261e-07,3.76119509328981e-06,"Tal1","T cell acute lymphocytic leukemia 1","21349"
"577","ENSMUSG00000074575",41.5135116940719,-6.02649336259425,1.18108473299764,-5.10250720733537,3.35182977611875e-07,3.83359780706866e-06,"Kcng1","potassium voltage-gated channel, subfamily G, member 1","241794"
